,std,std,std,std,std,std,std,std,std,std,mean_change,mean_change,mean_change,mean_change,mean_change,mean_change,std_change,std_change,std_change,std_change,std_change,std_change,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%)
,ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,mean-return,semi-variance (down),kurtosis,skew,VaR (95%),"D(ESG, VaR)",ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),ESG Score,Environmental Pillar Score,Social Pillar Score,Governance Pillar Score,semi-variance (down),VaR (95%),2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0,2020.0
Symbol,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
SFBS.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,-1.3620296750086032,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SFIX.OQ,0.5001060540075558,2.00441281627802,0.3199192810401621,1.0074975505837955,-0.12754453531307075,-0.3759419686128273,-0.2756238024417838,-0.3806845237989353,-0.5276822067050382,0.28036528178619435,0.21956129961244508,1.4641908517587459,0.19662877719103916,-0.13286536397650756,0.11152753776377872,-0.5041365930612254,0.21956129961244508,1.4641908517587459,0.19662877719103916,-0.13286536397650756,0.11152753776377872,-0.5041365930612254,0.07833403437396606,-1.2449827262670525,-0.8237654470274263,1.0337088483977297,0.27901964329607537,-0.9885469653156307,-1.3445302155663943,0.5340718980303548,1.0378289355211632
SFM.OQ,0.03653697448086694,0.1383074397545262,-0.16486916786035297,0.5540669279891197,-0.41652168701024683,0.04563920779899868,0.053060181824318764,0.5944311139441696,-0.26597790045286623,0.14544809532147018,-0.09343009127273014,-0.3231811175641176,-0.27007102915091435,0.1668113130544755,-0.05985789895033326,-0.07906348918728077,-0.09343009127273014,-0.3231811175641176,-0.27007102915091435,0.1668113130544755,-0.05985789895033326,-0.07906348918728077,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SFST.OQ,-0.3562315265850967,-0.5351118891934322,0.013185217257590108,1.4423141034041693,0.25416283609204066,-1.0191111247244784,-0.9481773293978426,-0.4972175252712939,-0.5330971598770914,-1.3620296750086032,-1.9163662789585987,0.547768525236921,1.155047422449421,-3.3738881496014432,-0.2564481421017865,0.632776480610901,-1.9163662789585987,0.547768525236921,1.155047422449421,-3.3738881496014432,-0.2564481421017865,0.632776480610901,-0.5457336761692541,-1.1727368233030129,-0.9542154529853476,0.2800172882289265,-0.6194355621221608,0.07980327798012092,-0.764995010944957,0.7164269034735615,-0.06356021344285033
SGC.OQ,-0.3443485102861887,-0.6663767430818353,-0.14557806347833244,0.3687539288527804,-0.0783291828875145,-0.254113813187317,0.545873184038219,0.5359070846087659,-0.05869337538515528,0.8257329838876369,-0.8836719023491939,-0.6307650500770723,-1.1729581368827027,-0.1829105680402171,0.2083628396464397,-0.3453103788152399,-0.8836719023491939,-0.6307650500770723,-1.1729581368827027,-0.1829105680402171,0.2083628396464397,-0.3453103788152399,-0.7182254076246897,-0.926976160370126,-1.1121967772900008,0.38302630896897827,0.7374674917628612,-1.019364681555006,-0.5334966491950389,0.2531378647405372,1.176772408802763
SGRY.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SHAK.N,0.255315196300922,-0.7176344921960587,-0.41244131336439976,1.8373520433210486,-0.01510953049907851,0.8274132729127993,-0.2832990967482959,0.33893019892457027,1.091978062669373,1.6703191916151505,-1.1214209379477753,-0.549982980878568,-0.7198961992104009,-0.8651021857674005,0.12080031207109027,-1.0702364376827316,-1.1214209379477753,-0.549982980878568,-0.7198961992104009,-0.8651021857674005,0.12080031207109027,-1.0702364376827316,-0.6451608285964459,-0.0665173635118155,-0.7044323070976382,-0.7409868470017885,-0.4410110830940587,0.12082113985474166,-0.025322500137008746,-0.42788384281887476,-0.2948235219171239
SHBI.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SHC.OQ,-0.2294896174866359,-0.3794505701228385,-0.855829379784504,0.32470809122256283,-0.8499335696296517,-0.9406826781512052,0.7629556563425692,0.020320586743948134,-1.0102134911942322,-1.3620296750086032,0.8724395065618245,0.26792921741210474,-0.6473810716227016,2.1475470535404226,0.29535196521647467,-0.35597974796649345,0.8724395065618245,0.26792921741210474,-0.6473810716227016,2.1475470535404226,0.29535196521647467,-0.35597974796649345,-0.9850441199221184,-0.8750635220122305,-0.2491106233562504,-1.52731489790003,-0.08666262694753205,-0.8176824338913874,0.5271788762873194,-1.0049115331466612,0.7496535104271701
SHEN.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SHLDQ.PK,-0.37564492093699287,-0.4043907754917919,-0.8514184620555656,0.6548987405470024,-0.2641789147911183,0.9306932334319786,-1.0872308102866701,-1.3377705817220493,0.704692323549513,-0.12062932414415115,-1.2793979682010586,-0.4287789811498565,-0.511060874260995,-1.9650462711363021,-1.5908753311672623,2.9629490466502015,-1.2793979682010586,-0.4287789811498565,-0.511060874260995,-1.9650462711363021,-1.5908753311672623,2.9629490466502015,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SHO.N,1.725214144038626,2.4470154504612815,0.7498787273860283,0.07014178933839658,-0.33007692475772005,0.024985779940966506,0.9445962014689704,0.04180365095907999,0.23907427811473492,-0.15591047713989495,0.3835927980126796,0.1541232037090385,0.19886633021034492,-0.23380015872535867,-0.549668600592939,0.820254077428535,0.3835927980126796,0.1541232037090385,0.19886633021034492,-0.23380015872535867,-0.549668600592939,0.820254077428535,1.8932513854187116,2.0311203089432732,1.285237828960393,1.3638934194571035,-0.4022480157786527,0.14258197231070424,-0.7268634540937159,0.2052416986340847,-0.18198767372418698
SHOO.OQ,-0.02014437683342289,1.5166789933495763,-0.13587218680923763,0.3319507736682669,-0.3204436569139959,-0.4062134961254053,-0.018700750737954713,-0.8502214839366654,-0.29682782278424147,-0.865517010185706,-0.15794447512334744,2.3490346731853773,-0.19966745282440343,-0.788985796125788,-0.0576773535333004,-0.18322787998170612,-0.15794447512334744,2.3490346731853773,-0.19966745282440343,-0.788985796125788,-0.0576773535333004,-0.18322787998170612,0.0336525386080103,0.11670263557361997,0.018037753771703312,-0.16162185294555223,0.3305686094066387,-1.2456816646471576,-1.0739325639056392,0.30895131611939214,1.281961316971813
SHW.N,0.7400530105102957,0.9820120391654227,-0.04734019398980206,0.02212412881084348,0.9900084779737677,1.012911424880576,2.016318298360086,1.9971071562759553,1.2653172785282212,1.6464043576922733,-0.11255775736990413,-0.2974064170524017,-0.2751814894830105,-0.1106082826784128,-0.1463973389701841,0.18042074534135555,-0.11255775736990413,-0.2974064170524017,-0.2751814894830105,-0.1106082826784128,-0.1463973389701841,0.18042074534135555,1.8161019330402988,1.9954084820221831,0.9145845995794517,1.863428806884325,0.8029681885171684,-0.4936172522628763,-0.717587977011648,0.7613603594125183,0.7948896090336248
SHYF.OQ,-0.7534737546589375,-0.7603772356865932,0.16311676329636585,-0.3541445819266551,0.9343267656546025,-0.7608270728926247,-1.1577566465251283,-0.4780934504844035,-0.9725397831266024,-1.3620296750086032,-1.0494615522699615,-0.5958141961962642,-2.3760889336325604,0.46368461658706656,0.7383886028812844,0.20781189703209665,-1.0494615522699615,-0.5958141961962642,-2.3760889336325604,0.46368461658706656,0.7383886028812844,0.20781189703209665,0.20274021329976677,1.1129206827247062,-0.2762621917913878,-0.3433722514174356,2.8852216214450195,0.8825669741552514,-0.9936129985770901,0.7699750256952363,-0.23136868518911452
SI.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SIBN.OQ,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,-0.5303823666695087,-1.2838922366216379,-0.13670103550627086,-0.5698905586465167,-1.2140687195057676,0.45986422978628194,-1.4080138785343685,0.05410426492576395,-0.7326471771933248
SIGI.OQ,-0.967151109841493,0.47968914119995787,-0.2977275372792479,-0.1985538970569325,-0.31459309295236454,-1.1885337922158017,0.26685509337444474,0.4669118678602206,-1.0309692389277443,-1.3620296750086032,-0.5874593952323816,0.6711033537516058,0.07219881837203986,-1.25769211736012,0.07401092941915395,-0.2908372512435484,-0.5874593952323816,0.6711033537516058,0.07219881837203986,-1.25769211736012,0.07401092941915395,-0.2908372512435484,0.49082786902172665,0.2361290291762993,0.857103902525577,-0.25521108886314137,0.3813770952760666,-0.007862935078658933,-1.1348978936367975,0.5826198262426722,0.25755206376918444
SILK.OQ,-0.641231695416922,-0.6827146835490246,-0.3625034776872453,-0.9214462684540312,-0.606285966034423,0.6284467607954958,-0.627354432418289,0.24319130586676319,0.3181592390618103,-1.3620296750086032,-1.3174251935275552,-0.3651507546290623,-1.5062484612879137,-0.5654621713941023,-2.6868440288583346,1.3551354902136692,-1.3174251935275552,-0.3651507546290623,-1.5062484612879137,-0.5654621713941023,-2.6868440288583346,1.3551354902136692,-0.5121211563246517,-0.7138180026561419,-0.7130040441370181,-0.11824532347451355,-0.8746170210542445,1.38809081812787,0.35213348889185153,-0.6005044043965518,-1.6288202755748704
SIRE.N,-0.4742006286921243,-0.5852692692428272,-0.07865697054071116,-0.9708742788167373,-0.6966832290481213,0.8239602741234223,-0.5723738031368986,-1.30362158532095,0.4154657336641832,-1.3620296750086032,0.34363146120100124,-0.3676608390413492,0.5183114594157475,0.1945330829644344,1.707609304740165,-2.381480247710743,0.34363146120100124,-0.3676608390413492,0.5183114594157475,0.1945330829644344,1.707609304740165,-2.381480247710743,-0.8133777026000975,-0.18843764738322094,-0.1508626513922099,-1.8836300381487776,-0.43536814410891916,-0.5921643718578204,-0.1464835417020257,-0.050593416422551864,0.39614088445394985
SITC.N,-0.5894030604618228,-0.047170098888335135,0.3147056250561665,-0.7341299637114536,0.2979855394652949,0.2503372948672172,0.613333190145796,0.7837159085562855,0.5157480337595818,-0.6715944499868391,-0.6679808105042132,-0.4864742020809885,-1.0434876300674916,-0.2506195449431713,0.17451266479743902,-0.11211799533177051,-0.6679808105042132,-0.4864742020809885,-1.0434876300674916,-0.2506195449431713,0.17451266479743902,-0.11211799533177051,1.3456360621878294,1.1707086277165941,0.7393820346237846,1.6009508825670666,0.7709263546092585,-0.06261419944427983,0.8957974993095271,-1.2601329506965777,0.5537085465185413
SITE.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
SITM.OQ,-0.9295674385917453,-0.6911192112341217,-0.35510859866052696,-0.8045140197330589,-0.21180595480794429,-1.15433295573258,-0.6359606119753155,-1.2664164710098071,-0.9878612540002134,-1.3620296750086032,-1.0560042846050834,-0.3846377456089167,-2.433345966879082,0.44880305962958056,-0.07979832203105668,0.21613333005032742,-1.0560042846050834,-0.3846377456089167,-2.433345966879082,0.44880305962958056,-0.07979832203105668,0.21613333005032742,-1.6244742110990562,-0.7045544264061133,-1.6821540490169793,-1.4743159711295628,0.7348658570819492,0.21649801767049515,-0.14278352698664015,-0.7843542939904883,-0.029081614521005213
SIVB.OQ,-0.09418160044912907,0.001902195825084449,-0.11137665646611493,-0.10280469684907938,-0.3752696831324589,1.384240553181629,0.1586375560398034,0.3460531480122346,1.5684174406174214,0.9212313870721961,-0.39524600849258607,1.033218962011255,-0.4689058888091351,-0.19169012871841937,-1.4117010729610873,1.466086330068183,-0.39524600849258607,1.033218962011255,-0.4689058888091351,-0.19169012871841937,-1.4117010729610873,1.466086330068183,-0.01775392029334051,-0.8413348210349239,-0.2666978583467903,0.4783387182763999,-0.4503128957739114,1.430778839762306,-0.4004357530797924,-0.3565070376460346,-1.7708705299000902
SIX.N,2.1844580099227926,1.977987993463029,-0.29349665298631544,3.2125890077697448,-0.3353781515093163,0.3093607776759019,-0.5678078004585387,0.5833035829496337,0.02332211655294054,-0.11309375880767927,1.8261915071358072,1.0998747403143379,-0.1895202697341861,2.262001477936023,-0.19363639449280373,0.3159076611663651,1.8261915071358072,1.0998747403143379,-0.1895202697341861,2.262001477936023,-0.19363639449280373,0.3159076611663651,0.2073278189464748,0.41586604169282415,-0.6036163587228663,1.0981748371659572,-0.9431213885969211,-1.5960513220656933,-0.3735288309399718,1.7794625517855933,0.8270834643462169
SJI.N,-0.6703542599690525,-0.5793689669469915,0.17352260191329727,-0.5301920863470818,-0.38473265186197114,-0.08553660789273304,-0.8407159815780021,-0.09418570698883307,-0.4596801452121567,0.15244989971810294,-0.5268364449170497,-0.5960095694001286,-0.11740250132895375,-0.3535874508198832,0.32466851763692595,-0.4836864677224258,-0.5268364449170497,-0.5960095694001286,-0.11740250132895375,-0.3535874508198832,0.32466851763692595,-0.4836864677224258,0.7765866397775272,0.705029220850996,0.32768642622092226,1.3719364337766087,-0.006153366192698857,-2.4128129986649425,-0.9829664036300902,0.6144754362795282,1.9015639966365865
SJM.N,0.39748908784162656,0.1703337716794919,0.9365460586693022,-0.6280935261300059,-0.4286004788728241,0.6592646469754174,0.665854997458507,0.9472180365811869,0.38066892876751157,0.8232349946643763,-0.21735277028071326,-0.3642798110350578,0.03163978604457157,-0.4797825838870446,-0.2976767093461685,0.4830611486908751,-0.21735277028071326,-0.3642798110350578,0.03163978604457157,-0.4797825838870446,-0.2976767093461685,0.4830611486908751,1.3744199003790465,1.1330498792937964,1.7745666689424038,0.27057674297327977,-0.33832871131335773,-1.0932495284141006,1.1754024082127452,-1.336025353267296,0.9950264391685515
SJW.N,-0.6442857334083545,-0.09871078840388094,-0.5133523064491023,-0.9131602755768017,2.96343405459352,0.1811373055306199,-1.0757857853584543,-0.3230327368750861,2.271592433942626,-1.3620296750086032,-1.1902504458812893,-1.1891502887922063,0.05002199645972437,-0.4933574984315172,-1.5763771115566856,4.092436656444819,-1.1902504458812893,-1.1891502887922063,0.05002199645972437,-0.4933574984315172,-1.5763771115566856,4.092436656444819,0.2137498686919541,0.23216991430853887,-0.46227394381019143,1.4019966225621585,1.7293873476973476,-1.0749637814854207,-1.0597556944847182,1.2935406058901489,2.0925593796523247
SKT.N,0.6052918138968505,0.264598206784786,-0.20258967925766108,0.7852373599332577,0.5305644216404592,-0.11608701334034063,0.6391345731634588,0.9506717930689702,0.1292024225480578,-0.25163193978744425,-1.2393625379065951,-0.8081381869061,-0.7901564352861824,-0.7416484495914231,-0.549123916239713,0.6307305223021041,-1.2393625379065951,-0.8081381869061,-0.7901564352861824,-0.7416484495914231,-0.549123916239713,0.6307305223021041,0.8494483381531464,0.6739813217028827,0.9199006554242821,0.8055632911976094,-0.3054397962533019,0.3597178934997424,0.9107200598055069,-1.2261193162971966,0.00804053892020718
SKX.N,-0.9743046807951182,-0.21251280907681191,-0.609323461661581,-0.8211364781825272,0.41442582323708305,0.4515974985202061,0.7322064408666227,-0.18020811973988776,1.2832115206434147,-1.100371677910693,-0.7908041301499537,3.0925533922077686,-0.8391385201021594,-0.6196419434516601,0.12868580928594905,-0.23686673499311395,-0.7908041301499537,3.0925533922077686,-0.8391385201021594,-0.6196419434516601,0.12868580928594905,-0.23686673499311395,-1.3906876581495646,-1.0756432214774243,-1.0987825804696383,-1.5560802076928437,-0.0786185026136044,0.5771506808221405,0.7319958825259186,-1.0175374716034062,-0.5086097661827027
SKY.N,-1.046756090154663,-0.793622786498634,-0.9114089982555171,-1.1501443927202943,-0.896893603836644,-1.2319433736201042,-1.2182672395121683,-1.3518171448601366,-1.2451213885042833,1.570924163737203e-16,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,0.0,7.359405971351459e-17,0.0,0.0,-3.2562739179941535e-18,9.402122669462618e-18,4.1320064191634945e-16,0.0,0.0,0.0,-3.831464757888703e-17,0.0,1.1417408438304152e-16,-6.2494835470297e-17,-9.307916120080616e-16
